nodes,ave_mcmc,risk_mcmc_mean,credible_interval_mcmc,risk_mcmc_hpd,ave_hmc,risk_hmc_mean,credible_interval_hmc,risk_hmc_hpd,total_risk
39326,0.959373701232548,1.0,[0.87419094 0.99998105],1.0,0.9915034818227159,1.0,[0.95196005 1.        ],1.0,1.0
39351,0.6625145234849622,2.0,[0.84114751 0.99999786],2.0,0.8491113347234409,2.0,[0.93371507 1.        ],1.0,2.0
39392,0.936214168695092,1.0,[0.393739   0.99940749],3.0,0.9857309000623374,1.0,[0.63086741 1.        ],2.0,2.0
39533,0.9484530673788325,1.0,[0.98446331 0.99999491],1.0,0.988975126845821,1.0,[0.99493423 1.        ],1.0,1.0
39540,0.9776465003532611,1.0,[0.72337477 0.99996988],2.0,0.995300676143392,1.0,[0.90704641 1.        ],1.0,2.0
39591,0.9865865370830501,1.0,[0.87726344 0.99999744],1.0,0.9971860021340535,1.0,[0.95957173 1.        ],1.0,1.0
39737,0.9951052822304159,1.0,[0.62468693 0.99996382],2.0,0.9990464269734998,1.0,[0.81087404 1.        ],2.0,2.0
39821,0.8293341139207042,2.0,[0.78374422 0.99999565],2.0,0.9543147683017117,1.0,[0.91329607 1.        ],1.0,2.0
39912,0.9794145033032386,1.0,[0.91289785 0.99998392],1.0,0.9958088801151133,1.0,[0.97079305 1.        ],1.0,1.0
40028,0.9880303414246915,1.0,[0.6699078 0.9998681],2.0,0.9975524787266372,1.0,[0.85453021 1.        ],1.0,2.0
40387,0.90809189006401,1.0,[0.86466445 0.99995523],1.0,0.9808206438768011,1.0,[0.94280681 1.        ],1.0,1.0
40630,0.6588278081396739,2.0,[0.90282994 0.9999924 ],1.0,0.8514042154433124,1.0,[0.96539351 1.        ],1.0,1.0
40805,0.9986266011178343,1.0,[0.71301411 0.99997914],2.0,0.9996956964154624,1.0,[0.89138039 1.        ],1.0,2.0
41018,0.7457657611942202,2.0,[0.23558431 0.87451422],3.0,0.9193418595108823,1.0,[0.34046551 0.99999683],3.0,2.0
41095,0.9810915013444882,1.0,[0.92883886 0.99998463],1.0,0.9964948828801904,1.0,[0.97817389 1.        ],1.0,1.0
41157,0.9811720638285422,1.0,[0.74823862 0.99993515],2.0,0.9962706745778701,1.0,[0.8962837 1.       ],1.0,2.0
41327,0.981063927559589,1.0,[0.97112549 0.99999894],1.0,0.9959248952450275,1.0,[0.99159382 1.        ],1.0,1.0
41695,0.9710321064583783,1.0,[0.80901001 0.99993902],2.0,0.9937443570137653,1.0,[0.92421491 1.        ],1.0,2.0
41722,0.9229660197716064,1.0,[0.92758062 0.99999291],1.0,0.9828871887887444,1.0,[0.97654804 1.        ],1.0,1.0
41811,0.7420258459939644,2.0,[0.87334428 0.9999964 ],1.0,0.920292146439551,1.0,[0.9651693 1.       ],1.0,1.0
42275,0.9452337935705386,1.0,[0.80000519 0.99999383],2.0,0.9880972982400692,1.0,[0.91589455 1.        ],1.0,2.0
42473,0.9330288657726165,1.0,[0.94210197 0.99996297],1.0,0.9861505551586371,1.0,[0.97976773 1.        ],1.0,1.0
42541,0.935052032089103,1.0,[0.95307748 0.99999394],1.0,0.987382305646177,1.0,[0.98491731 1.        ],1.0,1.0
42708,0.9209625414722016,1.0,[0.83260496 0.99994389],2.0,0.9794889642101077,1.0,[0.94165953 1.        ],1.0,2.0
42861,0.9983220094768721,1.0,[0.88027479 0.99999836],1.0,0.9996942386000185,1.0,[0.9524746 1.       ],1.0,1.0
43376,0.9539901200703347,1.0,[0.61844208 0.99991854],2.0,0.9906485921790038,1.0,[0.81718796 1.        ],2.0,2.0
43531,0.9720776630512753,1.0,[0.74649143 0.99995554],2.0,0.9940966337006928,1.0,[0.91197847 1.        ],1.0,2.0
43578,0.9063348717945057,1.0,[0.80912638 0.99999775],2.0,0.9768373658284094,1.0,[0.931421 1.      ],1.0,2.0
43607,0.987112117784568,1.0,[0.92251603 0.99999146],1.0,0.9972125700704091,1.0,[0.97471813 1.        ],1.0,1.0
44869,0.9724062578169299,1.0,[0.99705487 0.99999887],1.0,0.9946906925503434,1.0,[0.99940759 1.        ],1.0,1.0
44977,0.9002218328048825,1.0,[0.87497584 0.99999773],1.0,0.9762689418920215,1.0,[0.95326587 1.        ],1.0,1.0
45177,0.9473152686601453,1.0,[0.90409895 0.99998813],1.0,0.989488140027309,1.0,[0.9707449 1.       ],1.0,1.0
45352,0.9163337335193092,1.0,[0.83675948 0.99994038],2.0,0.9803002764065311,1.0,[0.94132027 1.        ],1.0,2.0
46450,0.9520218458589398,1.0,[0.88925836 0.99998948],1.0,0.9878782082810922,1.0,[0.96369896 1.        ],1.0,1.0
46887,0.9124295334152313,1.0,[0.2309629  0.99976122],3.0,0.978228504713078,1.0,[0.34557588 1.        ],3.0,2.0
47147,0.9925541378726207,1.0,[0.96815856 0.99999439],1.0,0.9984826239763867,1.0,[0.98857018 1.        ],1.0,1.0
47251,0.9782749191579533,1.0,[0.75679697 0.99995976],2.0,0.995369717668681,1.0,[0.90137088 1.        ],1.0,2.0
47441,0.9210630151132883,1.0,[0.70117159 0.9999215 ],2.0,0.9808196335638725,1.0,[0.87117552 1.        ],1.0,2.0
47692,0.8341964928332846,2.0,[0.96942551 0.9999924 ],1.0,0.9541083184102566,1.0,[0.98865566 1.        ],1.0,1.0
47950,0.9336866758092349,1.0,[0.94482684 0.99998591],1.0,0.9859458245236576,1.0,[0.98268131 1.        ],1.0,1.0
48276,0.9068264751366576,1.0,[0.94089873 0.9999991 ],1.0,0.9793774551725665,1.0,[0.98002697 1.        ],1.0,1.0
48362,0.9720257631626331,1.0,[0.85834109 0.99997752],1.0,0.993418077246447,1.0,[0.95123302 1.        ],1.0,1.0
48571,0.8301381542833197,2.0,[0.66231291 0.99998232],2.0,0.9614915798608715,1.0,[0.83611711 1.        ],2.0,2.0
48821,0.9858250807991442,1.0,[0.88743096 0.99999851],1.0,0.9970503578278012,1.0,[0.96577353 1.        ],1.0,1.0
48858,0.9923160518890423,1.0,[0.77654743 0.99997673],2.0,0.9984753825195655,1.0,[0.89702106 1.        ],1.0,2.0
48919,0.9991158050709609,1.0,[0.91057121 0.99997759],1.0,0.9999450908401692,1.0,[0.9688785 1.       ],1.0,1.0
49037,0.7482992364852642,2.0,[0.92964182 0.99999045],1.0,0.9171735262750242,1.0,[0.97585055 1.        ],1.0,1.0
49102,0.7509245759641082,2.0,[0.89432491 0.99996446],1.0,0.7767383467376622,2.0,[0.96223179 1.        ],1.0,2.0
49134,0.8692780682624154,1.0,[0.86740748 0.99998185],1.0,0.9684179330963493,1.0,[0.95210484 1.        ],1.0,1.0
49289,0.9153630665031826,1.0,[0.70798497 0.99987755],2.0,0.980429360122545,1.0,[0.88668315 1.        ],1.0,2.0
49420,0.9990210446616004,1.0,[0.92111386 0.99999541],1.0,0.9999060862671072,1.0,[0.97315609 1.        ],1.0,1.0
49432,0.9265107195351836,1.0,[0.74422715 0.99977853],2.0,0.9823665197838644,1.0,[0.90542337 1.        ],1.0,2.0
49434,0.969714181762868,1.0,[0.82053423 0.99999658],2.0,0.9937039613866198,1.0,[0.93347093 1.        ],1.0,2.0
49475,0.9509195492172776,1.0,[0.85888909 0.99998914],1.0,0.9904870427953131,1.0,[0.95488065 1.        ],1.0,1.0
49515,0.9757107171498559,1.0,[0.75666064 0.99994842],2.0,0.9956792772339084,1.0,[0.90283465 1.        ],1.0,2.0
49605,0.9605120724182461,1.0,[0.9091412  0.99996239],1.0,0.9921277885785735,1.0,[0.96759278 1.        ],1.0,1.0
49673,0.9624081562003116,1.0,[0.84992256 0.99998561],2.0,0.9916837901624713,1.0,[0.94942463 1.        ],1.0,2.0
49697,0.9478636008394344,1.0,[0.95973348 0.99999731],1.0,0.9886151185977726,1.0,[0.98747413 1.        ],1.0,1.0
49752,0.9353611114949419,1.0,[0.91697188 0.999953  ],1.0,0.9860510063098958,1.0,[0.97389937 1.        ],1.0,1.0
49788,0.954093159960394,1.0,[0.91531907 0.99999164],1.0,0.9908938188140161,1.0,[0.97091215 1.        ],1.0,1.0
49974,0.9345983887014713,1.0,[0.86044305 0.99996995],1.0,0.9842944497710764,1.0,[0.94995756 1.        ],1.0,1.0
50131,0.885782146727792,1.0,[0.55944785 0.99982587],3.0,0.9737935798721703,1.0,[0.787297 1.      ],2.0,2.0
50300,0.9410873216715248,1.0,[0.862536   0.99997781],1.0,0.9865916060390587,1.0,[0.95185295 1.        ],1.0,1.0
50304,0.8834151580243297,1.0,[0.93616013 0.99996872],1.0,0.9714665234910705,1.0,[0.97859336 1.        ],1.0,1.0
50628,0.9562806797155531,1.0,[0.87417134 0.99993855],1.0,0.9913171277461958,1.0,[0.95258001 1.        ],1.0,1.0
50629,0.9282836673513911,1.0,[0.98016113 0.99999771],1.0,0.9837803007439305,1.0,[0.99337355 1.        ],1.0,1.0
50673,0.9622912782571288,1.0,[0.94275494 0.99999065],1.0,0.99168298611102,1.0,[0.98113879 1.        ],1.0,1.0
50763,0.9675509348854102,1.0,[0.38913625 0.99993609],3.0,0.9932351626046628,1.0,[0.60074388 1.        ],2.0,2.0
50877,0.869486469454713,1.0,[0.87210082 0.99998459],1.0,0.9717486795754819,1.0,[0.95698815 1.        ],1.0,1.0
51088,0.6632427647036021,2.0,[0.73583701 0.99993698],2.0,0.8639165746026208,1.0,[0.88883026 1.        ],1.0,2.0
51185,0.9776099326064996,1.0,[0.9600879  0.99998181],1.0,0.9951496241233664,1.0,[0.98387626 1.        ],1.0,1.0
51405,0.8696147833286388,1.0,[0.76634599 0.99997947],2.0,0.9650979600275591,1.0,[0.9183687 1.       ],1.0,2.0
51786,0.39431833621311085,4.0,[0.87830573 0.99997261],1.0,0.23508524435665928,4.0,[0.95413112 1.        ],1.0,4.0
51907,0.9709431860272607,1.0,[0.79284321 0.99998097],2.0,0.9930184016284809,1.0,[0.92948635 1.        ],1.0,2.0
52091,0.9578033968818824,1.0,[0.90199374 0.99999675],1.0,0.9899627532491052,1.0,[0.9689758 1.       ],1.0,1.0
52320,0.9919450677260917,1.0,[0.85915769 0.95865605],1.0,0.9982567408301615,1.0,[0.99103913 1.        ],1.0,1.0
52720,0.9505265158982934,1.0,[0.87619749 0.99998292],1.0,0.9900286751552804,1.0,[0.95300016 1.        ],1.0,1.0
52863,0.6576484419778705,2.0,[0.88277848 0.99985716],1.0,0.867202965587853,1.0,[0.95116833 1.        ],1.0,1.0
52871,0.9594034842660034,1.0,[0.85112405 0.99995219],1.0,0.9917987992867168,1.0,[0.94781833 1.        ],1.0,1.0
52873,0.9574907100455918,1.0,[0.91682223 0.99996283],1.0,0.9912843624843124,1.0,[0.97386089 1.        ],1.0,1.0
53067,0.9826660526893597,1.0,[0.23801286 0.99956416],3.0,0.9964409217007424,1.0,[0.36472145 1.        ],3.0,2.0
53070,0.948733276886936,1.0,[0.86627385 0.99999223],1.0,0.9888262863868702,1.0,[0.94500237 1.        ],1.0,1.0
53340,0.9427933735445831,1.0,[0.54893343 0.99998128],3.0,0.9866330310712794,1.0,[0.77709004 1.        ],2.0,2.0
53356,0.968125889580593,1.0,[0.87060831 0.99998044],1.0,0.9647876929185956,1.0,[0.95374463 1.        ],1.0,1.0
53767,0.9846386614980718,1.0,[0.89461411 0.99996727],1.0,0.9971432628165956,1.0,[0.96574644 1.        ],1.0,1.0
53828,0.9498570372837041,1.0,[0.88830133 0.99999438],1.0,0.989894045718871,1.0,[0.95674871 1.        ],1.0,1.0
54574,0.9990124416461784,1.0,[0.93230422 0.99999974],1.0,0.9998823436623094,1.0,[0.97895214 1.        ],1.0,1.0
54728,0.9961971339502054,1.0,[0.9031324  0.99999416],1.0,0.9992313698024742,1.0,[0.96523685 1.        ],1.0,1.0
55222,0.9538344596272135,1.0,[0.89415186 0.99998636],1.0,0.9907429821925842,1.0,[0.96089486 1.        ],1.0,1.0
55329,0.6580362132776556,2.0,[0.37927543 0.99998474],3.0,0.8520512549522261,1.0,[0.60813256 1.        ],2.0,3.0
55720,0.9241197198732627,1.0,[0.92894495 0.99998319],1.0,0.9829775342657685,1.0,[0.9758738 1.       ],1.0,1.0
56300,0.9499019434419941,1.0,[0.69241047 0.99999255],2.0,0.9893149657765985,1.0,[0.8971341 1.       ],1.0,2.0
56430,0.967939719867119,1.0,[0.91845686 0.99998637],1.0,0.9936187423239299,1.0,[0.97195028 1.        ],1.0,1.0
56655,0.8699148561928113,1.0,[0.80616447 0.99996098],2.0,0.9655820946428478,1.0,[0.9237736 1.       ],1.0,2.0
56665,0.9612933246734939,1.0,[0.91962027 0.99999719],1.0,0.9916801616114629,1.0,[0.96610109 1.        ],1.0,1.0
56911,0.951917520018225,1.0,[0.96828147 0.99999551],1.0,0.9879262654294567,1.0,[0.98818398 1.        ],1.0,1.0
57111,0.9559155731580171,1.0,[0.86706117 0.99996208],1.0,0.990250280080734,1.0,[0.95471406 1.        ],1.0,1.0
57118,0.9927238052742696,1.0,[0.93981746 0.99998986],1.0,0.9985205405077436,1.0,[0.97954668 1.        ],1.0,1.0
57199,0.9659728887509105,1.0,[0.8725502  0.99998459],1.0,0.993107253798123,1.0,[0.96113531 1.        ],1.0,1.0
57264,0.9772567880782234,1.0,[0.80412429 0.99991979],2.0,0.995232199519036,1.0,[0.93124011 1.        ],1.0,2.0
57381,0.9748461545544901,1.0,[0.87917528 0.99999488],1.0,0.9943574567148953,1.0,[0.95680238 1.        ],1.0,1.0
57463,0.9759723555539854,1.0,[0.49691388 0.9999594 ],3.0,0.9952261322135119,1.0,[0.73758048 1.        ],2.0,2.0
57695,0.9987609879188243,1.0,[0.98103494 0.99999823],1.0,0.9998075637444197,1.0,[0.99310328 1.        ],1.0,1.0
57724,0.7881162954664477,2.0,[0.76641633 0.99997254],2.0,0.8049029865705173,2.0,[0.90664094 1.        ],1.0,2.0
57866,0.7420890747118469,2.0,[0.95806548 0.99999327],1.0,0.9276278343524678,1.0,[0.9870891 1.       ],1.0,1.0
58057,0.7465743137338677,2.0,[0.98815157 0.99999431],1.0,0.9231111571617896,1.0,[0.99614189 1.        ],1.0,1.0
58299,0.9689666418196098,1.0,[0.96761539 0.9999791 ],1.0,0.9936507648202589,1.0,[0.98988379 1.        ],1.0,1.0
58308,0.9791943546633542,1.0,[0.95556156 0.99998739],1.0,0.9958056313166326,1.0,[0.9857766 1.       ],1.0,1.0
58313,0.9492553900444372,1.0,[0.90249742 0.99997715],1.0,0.9896810209061633,1.0,[0.96773616 1.        ],1.0,1.0
58360,0.9483957735662325,1.0,[0.99720599 0.99999902],1.0,0.9896063381577521,1.0,[0.99936005 1.        ],1.0,1.0
58361,0.9542413825502158,1.0,[0.99710903 0.99999774],1.0,0.9909365675005811,1.0,[0.99930896 1.        ],1.0,1.0
58362,0.9789471757947195,1.0,[0.99671044 0.99999866],1.0,0.9958802434286383,1.0,[0.99926073 1.        ],1.0,1.0
58363,0.9905126446812256,1.0,[0.99732256 1.        ],1.0,0.9978980393876296,1.0,[0.99952195 1.        ],1.0,1.0
58364,0.6611855068403705,2.0,[0.99730636 0.99999811],1.0,0.8600056012436439,1.0,[0.99948047 1.        ],1.0,1.0
58365,0.9543883488248412,1.0,[0.99732468 0.99999972],1.0,0.9897024622850676,1.0,[0.99941992 1.        ],1.0,1.0
58453,0.7425199452004829,2.0,[0.82541357 0.99997043],2.0,0.9182205046225559,1.0,[0.9337196 1.       ],1.0,2.0
58511,0.9590884050673772,1.0,[0.98605929 0.9999958 ],1.0,0.9911372044536838,1.0,[0.99556025 1.        ],1.0,1.0
58879,0.9642356554698298,1.0,[0.88897229 0.99998965],1.0,0.9931937714896576,1.0,[0.95846371 1.        ],1.0,1.0
59414,0.9529229045641322,1.0,[0.91993016 0.99998873],1.0,0.9889020899113786,1.0,[0.97061704 1.        ],1.0,1.0
59469,0.9696600895199795,1.0,[0.90041585 0.99999074],1.0,0.9941227243875483,1.0,[0.95787807 1.        ],1.0,1.0
59605,0.9664451680695005,1.0,[0.905788   0.99999103],1.0,0.9927807650625224,1.0,[0.97016229 1.        ],1.0,1.0
59689,0.9619364488115193,1.0,[0.94035672 0.99999996],1.0,0.9917673475812838,1.0,[0.97915123 1.        ],1.0,1.0
59715,0.9911413531348809,1.0,[0.78738261 0.99995383],2.0,0.9984663586304349,1.0,[0.92354535 1.        ],1.0,2.0
59891,0.9685407437301801,1.0,[0.23752484 0.99998415],3.0,0.9932786571017626,1.0,[0.36551351 1.        ],3.0,2.0
59919,0.9830004788247846,1.0,[0.90635793 0.99999835],1.0,0.9965000315591885,1.0,[0.96670677 1.        ],1.0,1.0
60371,0.9724459414847159,1.0,[0.90124092 0.99999818],1.0,0.9938920945704626,1.0,[0.96346131 1.        ],1.0,1.0
60474,0.9744640850291687,1.0,[0.76534053 0.99993788],2.0,0.9946924905084523,1.0,[0.92689547 1.        ],1.0,2.0
60501,0.8963833714699767,1.0,[0.95259354 0.99999819],1.0,0.9775181282354677,1.0,[0.98443961 1.        ],1.0,1.0
60772,0.9555871544773504,1.0,[0.86725541 0.99997109],1.0,0.9891152102173412,1.0,[0.95479524 1.        ],1.0,1.0
60945,0.6677056803868978,2.0,[0.91515664 0.99998022],1.0,0.8520602364858307,1.0,[0.97244662 1.        ],1.0,1.0
60983,0.9150632588892685,1.0,[0.9232172 0.9999997],1.0,0.9811645627390843,1.0,[0.97326177 1.        ],1.0,1.0
61568,0.7457232122327849,2.0,[0.33782883 0.8118149 ],3.0,0.9187741837581825,1.0,[0.36749777 0.86798854],3.0,2.0
61595,0.9887793633870617,1.0,[0.24903031 0.999964  ],3.0,0.997378384305742,1.0,[0.30616406 1.        ],3.0,2.0
61832,0.8899155982923389,1.0,[0.90957331 0.99999904],1.0,0.9727798552850584,1.0,[0.96500667 1.        ],1.0,1.0
61955,0.9548611363110525,1.0,[0.80639623 0.99995269],2.0,0.9920666523045065,1.0,[0.92591212 1.        ],1.0,2.0
62167,0.9367478957481097,1.0,[0.91335385 0.99997816],1.0,0.9850808558232147,1.0,[0.97172969 1.        ],1.0,1.0
62240,0.9404746311057804,1.0,[0.98242727 0.9999993 ],1.0,0.9862937626699148,1.0,[0.99347285 1.        ],1.0,1.0
62663,0.9576481310030358,1.0,[0.39432768 0.99987731],3.0,0.9905764808897436,1.0,[0.6073343 1.       ],2.0,2.0
62805,0.7403410144050551,2.0,[0.93643032 0.9999893 ],1.0,0.9184730039314966,1.0,[0.97685455 1.        ],1.0,1.0
63528,0.970837168966627,1.0,[0.99709134 0.99999638],1.0,0.9938482966051937,1.0,[0.99925937 1.        ],1.0,1.0
63927,0.9584159492854315,1.0,[0.91608785 0.99999361],1.0,0.9898754178438326,1.0,[0.96635902 1.        ],1.0,1.0
63956,0.9464096328690509,1.0,[0.94827599 0.99998604],1.0,0.9882239141096004,1.0,[0.98379163 1.        ],1.0,1.0
64050,0.970835986959864,1.0,[0.69771813 0.99975276],2.0,0.9943856062432274,1.0,[0.87676859 1.        ],1.0,2.0
64098,0.9404592106671996,1.0,[0.2622955 0.9999954],3.0,0.9853366854159124,1.0,[0.40466789 1.        ],3.0,2.0
64271,0.9507130915336036,1.0,[0.98485602 0.99999792],1.0,0.9892888419225663,1.0,[0.99522194 1.        ],1.0,1.0
64475,0.9595967857037346,1.0,[0.91017393 0.99996029],1.0,0.991413134198619,1.0,[0.97225 1.     ],1.0,1.0
64515,0.8530669168350725,1.0,[0.94487929 0.99999396],1.0,0.964406223186878,1.0,[0.98083192 1.        ],1.0,1.0
65534,0.8985188487567431,1.0,[0.94209177 0.99998648],1.0,0.9104657419777411,1.0,[0.9803245 1.       ],1.0,1.0
131477,0.9668066934007821,1.0,[0.97191212 0.99999727],1.0,0.9933707328995295,1.0,[0.99196784 1.        ],1.0,1.0
132132,0.9897172199737992,1.0,[0.6982118  0.99988268],2.0,0.9979034453455199,1.0,[0.88012807 1.        ],1.0,2.0
132280,0.7431932210288841,2.0,[0.23571746 0.99741538],3.0,0.9115154600511405,1.0,[0.32154186 1.        ],3.0,2.0
132825,0.9737901896872413,1.0,[0.89998302 0.99999792],1.0,0.9949465018871435,1.0,[0.96587968 1.        ],1.0,1.0
133950,0.658877225164598,2.0,[0.82930027 0.99999971],2.0,0.8632502379867867,1.0,[0.93955864 1.        ],1.0,2.0
136620,0.9598367946534715,1.0,[0.24659092 0.99957115],3.0,0.9919780813442304,1.0,[0.3256673 1.       ],3.0,2.0
136800,0.9565306027536173,1.0,[0.69594161 0.99992612],2.0,0.991221221809476,1.0,[0.87761972 1.        ],1.0,2.0
137831,0.8875134431495398,1.0,[0.92514557 0.99999805],1.0,0.9734770112038503,1.0,[0.97567224 1.        ],1.0,1.0
138195,0.9654105346086529,1.0,[0.90526323 0.99994607],1.0,0.9932268216286607,1.0,[0.97112041 1.        ],1.0,1.0
138576,0.9875860176028854,1.0,[0.89412569 0.99992174],1.0,0.9973511633905674,1.0,[0.96079781 1.        ],1.0,1.0
139589,0.9545543105483373,1.0,[0.94000301 0.99999285],1.0,0.9901776812612071,1.0,[0.97924722 1.        ],1.0,1.0
196621,0.954691948419008,1.0,[0.54094089 0.9998932 ],3.0,0.9912912623336134,1.0,[0.79146254 1.        ],2.0,2.0
197075,0.9533634580715551,1.0,[0.75058448 0.98511736],2.0,0.9890479897513185,1.0,[0.8488861  0.99999906],2.0,2.0
198068,0.9396760039871217,1.0,[0.90855644 0.99999504],1.0,0.9874179259667046,1.0,[0.96726041 1.        ],1.0,1.0
198290,0.9650655424372969,1.0,[0.88910517 0.99998521],1.0,0.9929176383175923,1.0,[0.96118188 1.        ],1.0,1.0
198349,0.9147281796696604,1.0,[0.86830709 0.99999625],1.0,0.9794991322992128,1.0,[0.95036782 1.        ],1.0,1.0
198545,0.9281878344324482,1.0,[0.37512535 0.99975376],3.0,0.9831966617028275,1.0,[0.60752231 1.        ],2.0,2.0
198644,0.9327598183546723,1.0,[0.81662401 0.99996002],2.0,0.9852734189975588,1.0,[0.93818401 1.        ],1.0,2.0
199714,0.9731839013962379,1.0,[0.81686215 0.99993182],2.0,0.9945980960918901,1.0,[0.92885251 1.        ],1.0,2.0
199938,0.9945284119993774,1.0,[0.75589475 0.99982321],2.0,0.9987961995658697,1.0,[0.91107585 1.        ],1.0,2.0
200780,0.9707275416008683,1.0,[0.61935997 0.99999737],2.0,0.994287130814507,1.0,[0.82187272 1.        ],2.0,2.0
201106,0.7421170848931485,2.0,[0.89472378 0.99998837],1.0,0.9115997552598003,1.0,[0.95901308 1.        ],1.0,1.0
201333,0.9915212323455225,1.0,[0.88249664 0.99999   ],1.0,0.9983920841883142,1.0,[0.95597601 1.        ],1.0,1.0
201709,0.9624001556409195,1.0,[0.72756194 0.99997379],2.0,0.9919766217896414,1.0,[0.88124458 1.        ],1.0,2.0
202032,0.7373381980146579,2.0,[0.88948745 0.99998763],1.0,0.9192640280274603,1.0,[0.96698474 1.        ],1.0,1.0
202365,0.8729780250624296,1.0,[0.91743394 0.99997905],1.0,0.9684514241068359,1.0,[0.97100123 1.        ],1.0,1.0
202409,0.9671269895133601,1.0,[0.37090072 0.99999918],3.0,0.993033045183764,1.0,[0.53484752 1.        ],3.0,2.0
202984,0.953040001567149,1.0,[0.24373403 0.99997382],3.0,0.9898130403233304,1.0,[0.33679698 1.        ],3.0,2.0
203478,0.8260257265574643,2.0,[0.91402394 0.99999114],1.0,0.9535070248188915,1.0,[0.96883911 1.        ],1.0,1.0
203500,0.9784574678749132,1.0,[0.54188246 0.99904591],3.0,0.9956444861028201,1.0,[0.77759555 1.        ],2.0,2.0
204028,0.6574006297189174,2.0,[0.79210627 0.99998177],2.0,0.8503734754575194,1.0,[0.91233829 1.        ],1.0,2.0
204092,0.7448225835549924,2.0,[0.87026633 0.99985706],1.0,0.9158728256663254,1.0,[0.95902317 1.        ],1.0,1.0
204355,0.8888363701354748,1.0,[0.77517971 0.99983389],2.0,0.9720259439466954,1.0,[0.92083295 1.        ],1.0,2.0
