peer|prefix|path|rfd|mis_rec_ratio|path-with-links|path-with-agg-links
67.198.138.3|147.28.53.0/24|('35908', '1299', '3356', '33891', '5539', '58365')|False|0.45306513409961685|(('35908', '1299'), ('1299', '3356'), ('3356', '33891'), ('33891', '5539'), ('5539', '58365'))|('35908c2p', '1299p2p', '3356p2c', '33891p2c', '5539p2c')
67.198.138.3|147.28.53.0/24|('35908', '1299', '33891', '5539', '58365')|False|0.045019157088122604|(('35908', '1299'), ('1299', '33891'), ('33891', '5539'), ('5539', '58365'))|('35908c2p', '1299p2c', '33891p2c', '5539p2c')
67.198.138.3|147.28.53.0/24|('35908', '1299', '5539', '58365')|False|0.014367816091954023|(('35908', '1299'), ('1299', '5539'), ('5539', '58365'))|('35908c2p', '1299p2c', '5539p2c')
67.198.138.3|147.28.53.0/24|('35908', '3491', '1299', '5539', '58365')|False|0.460727969348659|(('35908', '3491'), ('3491', '1299'), ('1299', '5539'), ('5539', '58365'))|('35908c2p', '3491p2p', '1299p2c', '5539p2c')
67.198.138.3|147.28.53.0/24|('35908', '3491', '2914', '5539', '58365')|False|0.4942528735632184|(('35908', '3491'), ('3491', '2914'), ('2914', '5539'), ('5539', '58365'))|('35908c2p', '3491p2p', '2914p2c', '5539p2c')
67.198.138.3|45.132.189.0/24|('35908', '1299', '31027', '44869', '58360')|False|0.01053639846743295|(('35908', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('35908c2p', '1299p2c', '31027p2c', '44869p2c')
67.198.138.3|45.132.189.0/24|('35908', '1299', '3356', '31027', '44869', '58360')|False|0.3611111111111111|(('35908', '1299'), ('1299', '3356'), ('3356', '31027'), ('31027', '44869'), ('44869', '58360'))|('35908c2p', '1299p2p', '3356p2c', '31027p2c', '44869p2c')
67.198.138.3|45.132.189.0/24|('35908', '3491', '1299', '31027', '44869', '58360')|False|0.37547892720306514|(('35908', '3491'), ('3491', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('35908c2p', '3491p2p', '1299p2c', '31027p2c', '44869p2c')
67.219.192.5|147.28.33.0/24|('19653', '3356', '2497', '58361')|False|0.0028735632183908046|(('19653', '3356'), ('3356', '2497'), ('2497', '58361'))|('19653c2p', '3356p2c', '2497p2c')
67.219.192.5|147.28.33.0/24|('19653', '6079', '1299', '2497', '58361')|False|0.4501915708812261|(('19653', '6079'), ('6079', '1299'), ('1299', '2497'), ('2497', '58361'))|('19653c2p', '6079c2p', '1299p2p', '2497p2c')
67.219.192.5|147.28.37.0/24|('19653', '174', '2914', '3130')|False|0.4501915708812261|(('19653', '174'), ('174', '2914'), ('2914', '3130'))|('19653c2p', '174p2p', '2914p2c')
67.219.192.5|147.28.37.0/24|('19653', '2914', '3130')|False|0.4511494252873563|(('19653', '2914'), ('2914', '3130'))|('19653c2p', '2914p2c')
67.219.192.5|147.28.37.0/24|('19653', '3130')|False|0.012452107279693486|(('19653', '3130'),)|('19653p2p',)
67.219.192.5|147.28.41.0/24|('19653', '174', '2914', '63528', '58362')|False|0.2021072796934866|(('19653', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('19653c2p', '174p2p', '2914p2c', '63528p2c')
67.219.192.5|147.28.41.0/24|('19653', '2914', '63528', '58362')|False|0.0038314176245210726|(('19653', '2914'), ('2914', '63528'), ('63528', '58362'))|('19653c2p', '2914p2c', '63528p2c')
67.219.192.5|147.28.45.0/24|('19653', '174', '37100', '58363')|False|0.10919540229885058|(('19653', '174'), ('174', '37100'), ('37100', '58363'))|('19653c2p', '174p2c', '37100p2c')
67.219.192.5|147.28.45.0/24|('19653', '3356', '37100', '58363')|False|0.4789272030651341|(('19653', '3356'), ('3356', '37100'), ('37100', '58363'))|('19653c2p', '3356p2c', '37100p2c')
67.219.192.5|147.28.45.0/24|('19653', '6461', '37100', '58363')|False|0.2940613026819923|(('19653', '6461'), ('6461', '37100'), ('37100', '58363'))|('19653c2p', '6461p2p', '37100p2c')
67.219.192.5|147.28.49.0/24|('19653', '174', '3356', '3549', '22548', '58364')|False|0.12260536398467432|(('19653', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('19653c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
67.219.192.5|147.28.49.0/24|('19653', '3356', '3549', '22548', '58364')|False|0.012452107279693486|(('19653', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('19653c2p', '3356p2c', '3549p2c', '22548p2c')
67.219.192.5|147.28.53.0/24|('19653', '174', '2914', '5539', '58365')|False|0.41475095785440613|(('19653', '174'), ('174', '2914'), ('2914', '5539'), ('5539', '58365'))|('19653c2p', '174p2p', '2914p2c', '5539p2c')
67.219.192.5|147.28.53.0/24|('19653', '2914', '5539', '58365')|False|0.0028735632183908046|(('19653', '2914'), ('2914', '5539'), ('5539', '58365'))|('19653c2p', '2914p2c', '5539p2c')
67.219.192.5|45.132.189.0/24|('19653', '174', '1299', '31027', '44869', '58360')|False|0.19061302681992337|(('19653', '174'), ('174', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('19653c2p', '174p2p', '1299p2c', '31027p2c', '44869p2c')
67.219.192.5|45.132.189.0/24|('19653', '2914', '31027', '44869', '58360')|False|0.0028735632183908046|(('19653', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('19653c2p', '2914p2c', '31027p2c', '44869p2c')
72.22.223.18|147.28.33.0/24|('11708', '15164', '1299', '2497', '58361')|False|0.45977011494252873|(('11708', '15164'), ('15164', '1299'), ('1299', '2497'), ('2497', '58361'))|('11708p2p', '15164c2p', '1299p2p', '2497p2c')
72.22.223.18|147.28.37.0/24|('11708', '3130')|False|0.0210727969348659|(('11708', '3130'),)|('11708p2p',)
72.22.223.18|147.28.41.0/24|('11708', '15164', '174', '2914', '63528', '58362')|False|0.3448275862068966|(('11708', '15164'), ('15164', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('11708p2p', '15164c2p', '174p2p', '2914p2c', '63528p2c')
72.22.223.18|147.28.49.0/24|('11708', '15164', '1299', '3356', '3549', '22548', '58364')|False|0.46264367816091956|(('11708', '15164'), ('15164', '1299'), ('1299', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '1299p2p', '3356p2c', '3549p2c', '22548p2c')
72.22.223.18|147.28.49.0/24|('11708', '15164', '174', '3356', '3549', '22548', '58364')|False|0.32662835249042144|(('11708', '15164'), ('15164', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
72.22.223.18|147.28.49.0/24|('11708', '15164', '6939', '22548', '58364')|False|0.23754789272030652|(('11708', '15164'), ('15164', '6939'), ('6939', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '6939p2c', '22548p2c')
72.22.223.18|147.28.49.0/24|('11708', '15164', '6939', '3356', '3549', '22548', '58364')|False|0.32375478927203066|(('11708', '15164'), ('15164', '6939'), ('6939', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '6939c2p', '3356p2c', '3549p2c', '22548p2c')
72.22.223.18|147.28.53.0/24|('11708', '21385', '5539', '58365')|False|0.38697318007662834|(('11708', '21385'), ('21385', '5539'), ('5539', '58365'))|('11708p2p', '21385p2c', '5539p2c')
72.22.223.18|147.28.53.0/24|('11708', '33891', '5539', '58365')|False|0.011494252873563218|(('11708', '33891'), ('33891', '5539'), ('5539', '58365'))|('11708p2p', '33891p2c', '5539p2c')
72.22.223.18|45.132.189.0/24|('11708', '15164', '1299', '31027', '44869', '58360')|False|0.2509578544061303|(('11708', '15164'), ('15164', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('11708p2p', '15164c2p', '1299p2c', '31027p2c', '44869p2c')
72.22.223.18|45.132.189.0/24|('11708', '15164', '174', '1299', '31027', '44869', '58360')|False|0.27490421455938696|(('11708', '15164'), ('15164', '174'), ('174', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('11708p2p', '15164c2p', '174p2p', '1299p2c', '31027p2c', '44869p2c')
72.22.223.9|147.28.33.0/24|('11708', '15164', '1299', '2497', '58361')|False|0.44731800766283525|(('11708', '15164'), ('15164', '1299'), ('1299', '2497'), ('2497', '58361'))|('11708p2p', '15164c2p', '1299p2p', '2497p2c')
72.22.223.9|147.28.37.0/24|('11708', '3130')|False|0.009578544061302681|(('11708', '3130'),)|('11708p2p',)
72.22.223.9|147.28.41.0/24|('11708', '15164', '174', '2914', '63528', '58362')|False|0.3381226053639847|(('11708', '15164'), ('15164', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('11708p2p', '15164c2p', '174p2p', '2914p2c', '63528p2c')
72.22.223.9|147.28.49.0/24|('11708', '15164', '1299', '3356', '3549', '22548', '58364')|False|0.45306513409961685|(('11708', '15164'), ('15164', '1299'), ('1299', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '1299p2p', '3356p2c', '3549p2c', '22548p2c')
72.22.223.9|147.28.49.0/24|('11708', '15164', '174', '3356', '3549', '22548', '58364')|False|0.3160919540229885|(('11708', '15164'), ('15164', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
72.22.223.9|147.28.49.0/24|('11708', '15164', '6939', '22548', '58364')|False|0.2289272030651341|(('11708', '15164'), ('15164', '6939'), ('6939', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '6939p2c', '22548p2c')
72.22.223.9|147.28.49.0/24|('11708', '15164', '6939', '3356', '3549', '22548', '58364')|False|0.31417624521072796|(('11708', '15164'), ('15164', '6939'), ('6939', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('11708p2p', '15164c2p', '6939c2p', '3356p2c', '3549p2c', '22548p2c')
72.22.223.9|147.28.53.0/24|('11708', '21385', '5539', '58365')|False|0.3764367816091954|(('11708', '21385'), ('21385', '5539'), ('5539', '58365'))|('11708p2p', '21385p2c', '5539p2c')
72.22.223.9|147.28.53.0/24|('11708', '33891', '5539', '58365')|False|0.0|(('11708', '33891'), ('33891', '5539'), ('5539', '58365'))|('11708p2p', '33891p2c', '5539p2c')
72.22.223.9|45.132.189.0/24|('11708', '15164', '1299', '31027', '44869', '58360')|False|0.23659003831417624|(('11708', '15164'), ('15164', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('11708p2p', '15164c2p', '1299p2c', '31027p2c', '44869p2c')
72.22.223.9|45.132.189.0/24|('11708', '15164', '174', '1299', '31027', '44869', '58360')|False|0.26340996168582376|(('11708', '15164'), ('15164', '174'), ('174', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('11708p2p', '15164c2p', '174p2p', '1299p2c', '31027p2c', '44869p2c')
72.36.126.8|147.28.33.0/24|('40387', '11164', '2497', '58361')|False|0.0028735632183908046|(('40387', '11164'), ('11164', '2497'), ('2497', '58361'))|('40387p2p', '11164p2p', '2497p2c')
72.36.126.8|147.28.33.0/24|('40387', '174', '2914', '2497', '58361')|False|0.004789272030651341|(('40387', '174'), ('174', '2914'), ('2914', '2497'), ('2497', '58361'))|('40387c2p', '174p2p', '2914p2c', '2497p2c')
72.36.126.8|147.28.33.0/24|('40387', '23473', '2914', '2497', '58361')|False|0.005747126436781609|(('40387', '23473'), ('23473', '2914'), ('2914', '2497'), ('2497', '58361'))|('40387c2p', '23473c2p', '2914p2c', '2497p2c')
72.36.126.8|147.28.37.0/24|('40387', '174', '1239', '3130')|False|0.3371647509578544|(('40387', '174'), ('174', '1239'), ('1239', '3130'))|('40387c2p', '174p2p', '1239p2c')
72.36.126.8|147.28.37.0/24|('40387', '174', '2914', '3130')|False|0.01532567049808429|(('40387', '174'), ('174', '2914'), ('2914', '3130'))|('40387c2p', '174p2p', '2914p2c')
72.36.126.8|147.28.37.0/24|('40387', '23473', '174', '2914', '3130')|False|0.33524904214559387|(('40387', '23473'), ('23473', '174'), ('174', '2914'), ('2914', '3130'))|('40387c2p', '23473c2p', '174p2p', '2914p2c')
72.36.126.8|147.28.41.0/24|('40387', '174', '2914', '63528', '58362')|False|0.0038314176245210726|(('40387', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('40387c2p', '174p2p', '2914p2c', '63528p2c')
72.36.126.8|147.28.41.0/24|('40387', '23473', '174', '2914', '63528', '58362')|False|0.15613026819923373|(('40387', '23473'), ('23473', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('40387c2p', '23473c2p', '174p2p', '2914p2c', '63528p2c')
72.36.126.8|147.28.41.0/24|('40387', '23473', '2914', '63528', '58362')|False|0.38122605363984674|(('40387', '23473'), ('23473', '2914'), ('2914', '63528'), ('63528', '58362'))|('40387c2p', '23473c2p', '2914p2c', '63528p2c')
72.36.126.8|147.28.45.0/24|('40387', '174', '37100', '58363')|False|0.0028735632183908046|(('40387', '174'), ('174', '37100'), ('37100', '58363'))|('40387c2p', '174p2c', '37100p2c')
72.36.126.8|147.28.49.0/24|('40387', '174', '3356', '3549', '22548', '58364')|False|0.007662835249042145|(('40387', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('40387c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
72.36.126.8|147.28.49.0/24|('40387', '23473', '174', '3356', '3549', '22548', '58364')|False|0.21168582375478928|(('40387', '23473'), ('23473', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('40387c2p', '23473c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
72.36.126.8|147.28.49.0/24|('40387', '23473', '6939', '22548', '58364')|False|0.09961685823754789|(('40387', '23473'), ('23473', '6939'), ('6939', '22548'), ('22548', '58364'))|('40387c2p', '23473c2p', '6939p2c', '22548p2c')
72.36.126.8|147.28.53.0/24|('40387', '174', '1299', '5539', '58365')|False|0.3113026819923372|(('40387', '174'), ('174', '1299'), ('1299', '5539'), ('5539', '58365'))|('40387c2p', '174p2p', '1299p2c', '5539p2c')
72.36.126.8|147.28.53.0/24|('40387', '174', '2914', '5539', '58365')|False|0.0028735632183908046|(('40387', '174'), ('174', '2914'), ('2914', '5539'), ('5539', '58365'))|('40387c2p', '174p2p', '2914p2c', '5539p2c')
72.36.126.8|45.132.189.0/24|('40387', '174', '1299', '31027', '44869', '58360')|False|0.0038314176245210726|(('40387', '174'), ('174', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('40387c2p', '174p2p', '1299p2c', '31027p2c', '44869p2c')
72.36.126.8|45.132.189.0/24|('40387', '23473', '174', '1299', '31027', '44869', '58360')|False|0.28735632183908044|(('40387', '23473'), ('23473', '174'), ('174', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('40387c2p', '23473c2p', '174p2p', '1299p2c', '31027p2c', '44869p2c')
72.36.126.8|45.132.189.0/24|('40387', '23473', '2914', '31027', '44869', '58360')|False|0.41762452107279696|(('40387', '23473'), ('23473', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('40387c2p', '23473c2p', '2914p2c', '31027p2c', '44869p2c')
74.40.7.35|147.28.33.0/24|('5650', '2914', '2497', '58361')|False|0.18582375478927204|(('5650', '2914'), ('2914', '2497'), ('2497', '58361'))|('5650p2p', '2914p2c', '2497p2c')
74.40.7.35|147.28.33.0/24|('5650', '3356', '2497', '58361')|False|0.03735632183908046|(('5650', '3356'), ('3356', '2497'), ('2497', '58361'))|('5650c2p', '3356p2c', '2497p2c')
74.40.7.35|147.28.33.0/24|('5650', '3356', '701', '2497', '58361')|False|0.4511494252873563|(('5650', '3356'), ('3356', '701'), ('701', '2497'), ('2497', '58361'))|('5650c2p', '3356p2p', '701p2c', '2497p2c')
74.40.7.35|147.28.33.0/24|('5650', '7018', '2497', '58361')|False|0.07088122605363985|(('5650', '7018'), ('7018', '2497'), ('2497', '58361'))|('5650c2p', '7018p2p', '2497p2c')
74.40.7.35|147.28.33.0/24|('5650', '7018', '701', '2497', '58361')|False|0.3793103448275862|(('5650', '7018'), ('7018', '701'), ('701', '2497'), ('2497', '58361'))|('5650c2p', '7018p2p', '701p2c', '2497p2c')
74.40.7.35|147.28.37.0/24|('5650', '2914', '3130')|False|0.014367816091954023|(('5650', '2914'), ('2914', '3130'))|('5650p2p', '2914p2c')
74.40.7.35|147.28.37.0/24|('5650', '3356', '1239', '3130')|False|0.2021072796934866|(('5650', '3356'), ('3356', '1239'), ('1239', '3130'))|('5650c2p', '3356p2p', '1239p2c')
74.40.7.35|147.28.37.0/24|('5650', '3356', '2914', '3130')|False|0.05363984674329502|(('5650', '3356'), ('3356', '2914'), ('2914', '3130'))|('5650c2p', '3356p2p', '2914p2c')
74.40.7.35|147.28.37.0/24|('5650', '7018', '1239', '3130')|False|0.11973180076628352|(('5650', '7018'), ('7018', '1239'), ('1239', '3130'))|('5650c2p', '7018p2p', '1239p2c')
74.40.7.35|147.28.41.0/24|('5650', '2914', '63528', '58362')|False|0.0028735632183908046|(('5650', '2914'), ('2914', '63528'), ('63528', '58362'))|('5650p2p', '2914p2c', '63528p2c')
74.40.7.35|147.28.41.0/24|('5650', '3356', '2914', '63528', '58362')|False|0.04597701149425287|(('5650', '3356'), ('3356', '2914'), ('2914', '63528'), ('63528', '58362'))|('5650c2p', '3356p2p', '2914p2c', '63528p2c')
74.40.7.35|147.28.41.0/24|('5650', '7018', '2914', '63528', '58362')|False|0.2289272030651341|(('5650', '7018'), ('7018', '2914'), ('2914', '63528'), ('63528', '58362'))|('5650c2p', '7018p2p', '2914p2c', '63528p2c')
74.40.7.35|147.28.45.0/24|('5650', '2914', '37100', '58363')|False|0.01532567049808429|(('5650', '2914'), ('2914', '37100'), ('37100', '58363'))|('5650p2p', '2914p2c', '37100p2c')
74.40.7.35|147.28.45.0/24|('5650', '3356', '1299', '37100', '58363')|False|0.49712643678160917|(('5650', '3356'), ('3356', '1299'), ('1299', '37100'), ('37100', '58363'))|('5650c2p', '3356p2p', '1299p2c', '37100p2c')
74.40.7.35|147.28.45.0/24|('5650', '3356', '174', '37100', '58363')|False|0.29022988505747127|(('5650', '3356'), ('3356', '174'), ('174', '37100'), ('37100', '58363'))|('5650c2p', '3356p2p', '174p2c', '37100p2c')
74.40.7.35|147.28.45.0/24|('5650', '3356', '37100', '58363')|False|0.2835249042145594|(('5650', '3356'), ('3356', '37100'), ('37100', '58363'))|('5650c2p', '3356p2c', '37100p2c')
74.40.7.35|147.28.45.0/24|('5650', '7018', '174', '37100', '58363')|False|0.17911877394636017|(('5650', '7018'), ('7018', '174'), ('174', '37100'), ('37100', '58363'))|('5650c2p', '7018p2p', '174p2c', '37100p2c')
74.40.7.35|147.28.49.0/24|('5650', '3356', '3549', '22548', '58364')|False|0.09195402298850575|(('5650', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5650c2p', '3356p2c', '3549p2c', '22548p2c')
74.40.7.35|147.28.49.0/24|('5650', '7018', '3257', '16735', '22548', '58364')|False|0.3007662835249042|(('5650', '7018'), ('7018', '3257'), ('3257', '16735'), ('16735', '22548'), ('22548', '58364'))|('5650c2p', '7018p2p', '3257p2c', '16735p2c', '22548p2c')
74.40.7.35|147.28.49.0/24|('5650', '7018', '3356', '3549', '22548', '58364')|False|0.04885057471264368|(('5650', '7018'), ('7018', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5650c2p', '7018p2p', '3356p2c', '3549p2c', '22548p2c')
74.40.7.35|147.28.53.0/24|('5650', '2914', '5539', '58365')|False|0.0019157088122605363|(('5650', '2914'), ('2914', '5539'), ('5539', '58365'))|('5650p2p', '2914p2c', '5539p2c')
74.40.7.35|147.28.53.0/24|('5650', '3356', '33891', '5539', '58365')|False|0.1743295019157088|(('5650', '3356'), ('3356', '33891'), ('33891', '5539'), ('5539', '58365'))|('5650c2p', '3356p2c', '33891p2c', '5539p2c')
74.40.7.35|45.132.189.0/24|('5650', '2914', '31027', '44869', '58360')|False|0.0028735632183908046|(('5650', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('5650p2p', '2914p2c', '31027p2c', '44869p2c')
74.40.7.35|45.132.189.0/24|('5650', '7018', '1299', '31027', '44869', '58360')|False|0.11877394636015326|(('5650', '7018'), ('7018', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('5650c2p', '7018p2p', '1299p2c', '31027p2c', '44869p2c')
77.83.243.7|147.28.33.0/24|('3280', '43376', '2914', '2497', '58361')|False|0.2624521072796935|(('3280', '43376'), ('43376', '2914'), ('2914', '2497'), ('2497', '58361'))|('3280c2p', '43376c2p', '2914p2c', '2497p2c')
77.83.243.7|147.28.37.0/24|('3280', '43376', '2914', '3130')|False|0.2739463601532567|(('3280', '43376'), ('43376', '2914'), ('2914', '3130'))|('3280c2p', '43376c2p', '2914p2c')
77.83.243.7|147.28.41.0/24|('3280', '43376', '2914', '63528', '58362')|False|0.2653256704980843|(('3280', '43376'), ('43376', '2914'), ('2914', '63528'), ('63528', '58362'))|('3280c2p', '43376c2p', '2914p2c', '63528p2c')
77.83.243.7|147.28.45.0/24|('3280', '39737', '37100', '58363')|False|0.43103448275862066|(('3280', '39737'), ('39737', '37100'), ('37100', '58363'))|('3280c2p', '39737None', '37100p2c')
77.83.243.7|147.28.45.0/24|('3280', '43376', '2914', '37100', '58363')|False|0.43486590038314177|(('3280', '43376'), ('43376', '2914'), ('2914', '37100'), ('37100', '58363'))|('3280c2p', '43376c2p', '2914p2c', '37100p2c')
77.83.243.7|147.28.49.0/24|('3280', '39737', '3356', '3549', '22548', '58364')|False|0.43582375478927204|(('3280', '39737'), ('39737', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('3280c2p', '39737c2p', '3356p2c', '3549p2c', '22548p2c')
77.83.243.7|147.28.53.0/24|('3280', '34872', '5539', '58365')|False|0.40804597701149425|(('3280', '34872'), ('34872', '5539'), ('5539', '58365'))|('3280p2p', '34872p2p', '5539p2c')
77.83.243.7|147.28.53.0/24|('3280', '39737', '5539', '58365')|False|0.4128352490421456|(('3280', '39737'), ('39737', '5539'), ('5539', '58365'))|('3280c2p', '39737p2p', '5539p2c')
77.83.243.7|45.132.189.0/24|('3280', '43376', '2914', '31027', '44869', '58360')|False|0.26340996168582376|(('3280', '43376'), ('43376', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('3280c2p', '43376c2p', '2914p2c', '31027p2c', '44869p2c')
77.91.112.1|147.28.33.0/24|('42861', '1299', '2497', '58361')|False|0.09770114942528736|(('42861', '1299'), ('1299', '2497'), ('2497', '58361'))|('42861c2p', '1299p2p', '2497p2c')
77.91.112.1|147.28.33.0/24|('42861', '1299', '2914', '2497', '58361')|False|0.48659003831417624|(('42861', '1299'), ('1299', '2914'), ('2914', '2497'), ('2497', '58361'))|('42861c2p', '1299p2p', '2914p2c', '2497p2c')
77.91.112.1|147.28.33.0/24|('42861', '31133', '1299', '2497', '58361')|False|0.18295019157088122|(('42861', '31133'), ('31133', '1299'), ('1299', '2497'), ('2497', '58361'))|('42861c2p', '31133c2p', '1299p2p', '2497p2c')
77.91.112.1|147.28.37.0/24|('42861', '1299', '1239', '3130')|False|0.13505747126436782|(('42861', '1299'), ('1299', '1239'), ('1239', '3130'))|('42861c2p', '1299p2p', '1239p2c')
77.91.112.1|147.28.37.0/24|('42861', '1299', '2914', '3130')|False|0.1082375478927203|(('42861', '1299'), ('1299', '2914'), ('2914', '3130'))|('42861c2p', '1299p2p', '2914p2c')
77.91.112.1|147.28.37.0/24|('42861', '174', '2914', '3130')|False|0.45689655172413796|(('42861', '174'), ('174', '2914'), ('2914', '3130'))|('42861c2p', '174p2p', '2914p2c')
77.91.112.1|147.28.41.0/24|('42861', '1299', '2914', '63528', '58362')|False|0.09961685823754789|(('42861', '1299'), ('1299', '2914'), ('2914', '63528'), ('63528', '58362'))|('42861c2p', '1299p2p', '2914p2c', '63528p2c')
77.91.112.1|147.28.41.0/24|('42861', '174', '2914', '63528', '58362')|False|0.3649425287356322|(('42861', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('42861c2p', '174p2p', '2914p2c', '63528p2c')
77.91.112.1|147.28.45.0/24|('42861', '1299', '37100', '58363')|False|0.1082375478927203|(('42861', '1299'), ('1299', '37100'), ('37100', '58363'))|('42861c2p', '1299p2c', '37100p2c')
77.91.112.1|147.28.45.0/24|('42861', '174', '37100', '58363')|False|0.12643678160919541|(('42861', '174'), ('174', '37100'), ('37100', '58363'))|('42861c2p', '174p2c', '37100p2c')
77.91.112.1|147.28.45.0/24|('42861', '3216', '37100', '58363')|False|0.12260536398467432|(('42861', '3216'), ('3216', '37100'), ('37100', '58363'))|('42861c2p', '3216p2p', '37100p2c')
77.91.112.1|147.28.49.0/24|('42861', '1299', '16735', '22548', '58364')|False|0.1235632183908046|(('42861', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('42861c2p', '1299p2c', '16735p2c', '22548p2c')
77.91.112.1|147.28.49.0/24|('42861', '1299', '3356', '3549', '22548', '58364')|False|0.4779693486590038|(('42861', '1299'), ('1299', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('42861c2p', '1299p2p', '3356p2c', '3549p2c', '22548p2c')
77.91.112.1|147.28.49.0/24|('42861', '174', '3356', '3549', '22548', '58364')|False|0.1360153256704981|(('42861', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('42861c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
77.91.112.1|147.28.53.0/24|('42861', '1299', '5539', '58365')|False|0.4272030651340996|(('42861', '1299'), ('1299', '5539'), ('5539', '58365'))|('42861c2p', '1299p2c', '5539p2c')
77.91.112.1|147.28.53.0/24|('42861', '174', '1299', '5539', '58365')|False|0.41379310344827586|(('42861', '174'), ('174', '1299'), ('1299', '5539'), ('5539', '58365'))|('42861c2p', '174p2p', '1299p2c', '5539p2c')
77.91.112.1|147.28.53.0/24|('42861', '21385', '5539', '58365')|False|0.2978927203065134|(('42861', '21385'), ('21385', '5539'), ('5539', '58365'))|('42861None', '21385p2c', '5539p2c')
77.91.112.1|147.28.53.0/24|('42861', '5539', '58365')|False|0.09674329501915709|(('42861', '5539'), ('5539', '58365'))|('42861None', '5539p2c')
77.91.112.1|147.28.53.0/24|('42861', '8732', '5539', '58365')|False|0.2883141762452107|(('42861', '8732'), ('8732', '5539'), ('5539', '58365'))|('42861c2p', '8732p2p', '5539p2c')
77.91.112.1|45.132.189.0/24|('42861', '1299', '2914', '31027', '44869', '58360')|False|0.3936781609195402|(('42861', '1299'), ('1299', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('42861c2p', '1299p2p', '2914p2c', '31027p2c', '44869p2c')
77.91.112.1|45.132.189.0/24|('42861', '1299', '31027', '44869', '58360')|False|0.09674329501915709|(('42861', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('42861c2p', '1299p2c', '31027p2c', '44869p2c')
77.91.112.1|45.132.189.0/24|('42861', '174', '1299', '31027', '44869', '58360')|False|0.32567049808429116|(('42861', '174'), ('174', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('42861c2p', '174p2p', '1299p2c', '31027p2c', '44869p2c')
